Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,ADP.PA,ADP.PA,ADP.PA,ADP.PA,ADP.PA,,,,,,,,,
Date,,,,,,,,,,,,,,
2026-03-25,106.0999984741211,106.5999984741211,103.9000015258789,104.19999694824219,118353,107.28999938964844,111.32999984741211,0.033106150213348284,0.25630712879762885,40.76432904354148,117.50163512577792,97.07836365351896,0.19035577955487842,BAISSIER 📉
2026-03-26,104.5999984741211,106.5,104.5999984741211,105.5999984741211,139664,106.56999931335449,111.23199981689453,-0.014137606235365419,0.25586800769627843,40.251578060934385,115.21580309467215,97.92419553203682,0.1622558663230515,BAISSIER 📉
2026-03-27,103.0,104.9000015258789,102.9000015258789,104.80000305175781,182158,105.79999923706055,111.10599975585937,-0.015296352748197628,0.2577788935858345,41.558447349008595,112.5434182475616,99.05658022655949,0.12747484043721832,BAISSIER 📉
2026-03-30,103.9000015258789,105.19999694824219,103.0,103.0,144430,105.26499938964844,111.01999984741211,0.008737878892028261,0.24510998780275184,40.78949151606564,110.62460626375774,99.90539251553913,0.10183074916041575,BAISSIER 📉
2026-03-31,104.5999984741211,105.4000015258789,103.69999694824219,103.80000305175781,223134,104.9549991607666,110.9579998779297,0.0067372178822138196,0.22382220212888237,46.93877127341821,109.64158787872613,100.26841044280708,0.08930663151701353,BAISSIER 📉
2026-04-01,109.19999694824219,109.5999984741211,107.0,107.0,116440,104.82499885559082,110.98799987792968,0.04397704150310444,0.2764682458129162,68.45236851785414,108.80276514135508,100.84723256982656,0.07589346681022373,BAISSIER 📉
2026-04-02,110.9000015258789,110.9000015258789,107.4000015258789,107.9000015258789,143904,104.91999893188476,110.98599990844727,0.01556780792258139,0.2671125576990879,71.03825159393801,109.37921740395964,100.46078045980988,0.0850022591969307,BAISSIER 📉
2026-04-07,110.5,113.0999984741211,110.19999694824219,111.5,164955,105.05999908447265,111.00799987792969,-0.0036068667301646373,0.26337997031071625,69.18917715158116,110.03293661850874,100.08706155043656,0.09466852422181427,BAISSIER 📉
2026-04-08,117.9000015258789,117.9000015258789,112.4000015258789,113.19999694824219,186792,105.67499923706055,111.1779998779297,0.06696833960071413,0.3400122207922659,77.38094517253322,113.27662747342653,98.07337100069456,0.14386805377331044,BAISSIER 📉
2026-04-09,117.4000015258789,118.0999984741211,116.4000015258789,117.30000305175781,108538,106.20999946594239,111.32399993896485,-0.00424088204859141,0.3413147742056029,77.38094517253322,115.4458349905133,96.97416394137147,0.1739164969590741,BAISSIER 📉
2026-04-10,116.0999984741211,117.5999984741211,115.9000015258789,117.19999694824219,89743,106.73999938964843,111.44199996948242,-0.011073279683657011,0.341205953103437,73.38401221862993,116.96759989522536,96.5123988840715,0.19163576099043514,BAISSIER 📉
